id,id_customer,timestamp,amount,transaction_type,description
589,99,2026-06-18T21:02:19Z,65242167,Credit,Pembelian produk melalui aplikasi digitalLltA9S7EKd i6A YtAM
590,100,2026-06-18T04:26:24Z,70923983,Debit,Pembayaran tagihan bulanan pelangganFXSRIQ2wiLWgICtaIGC7Undq
591,101,2026-06-18T13:49:26Z,93814117,Debit,Pengisian saldo rekening melalui transfereJ3ocJJ4C1B23MYAb9F
592,101,2026-06-18T17:17:31Z,77218127,Debit,Setoran tunai melalui jaringan perbankanem47Hxq8zfFsLnhVGp2e
593,101,2026-06-18T19:24:10Z,24386877,Credit,Penarikan tunai melalui mesin ATMtEhWDKKITy7MwoQ3F5OGlOegEEm
594,101,2026-06-18T14:48:15Z,93605930,Debit,Transfer masuk dari rekening pelanggan lainnzp80ZhO7fXXJBoop
595,101,2026-06-18T12:24:01Z,33884851,Credit,Pembelian produk melalui aplikasi digital2Nl5E5gB8kh6zdXFumF
596,102,2026-06-18T01:53:46Z,94597540,Debit,Setoran tunai melalui jaringan perbankani5g0jlfXzioBB4UG 9TO
597,103,2026-06-18T00:19:22Z,59254432,Credit,Transfer masuk dari rekening pelanggan lainWeFedEjpKRi OBQdG
598,103,2026-06-18T21:07:14Z,41769368,Credit,Pengisian saldo rekening melalui transfer6veqMvOHZ1fHEvAmnRP
599,103,2026-06-18T16:33:44Z,52600112,Debit,Pembayaran transaksi marketplace onlineDSnR7MPXd5wiDa 9dcAsy
600,103,2026-06-18T15:25:18Z,6296820,Debit,Penarikan tunai melalui mesin ATMOlDLLD5j13LDbSfExvfoDeFwlQG
601,103,2026-06-18T11:47:42Z,49269171,Credit,Setoran tunai melalui jaringan perbankanY7hBSuPUzYV9oWFmJx43
602,104,2026-06-18T16:51:36Z,2861002,Debit,Pembayaran transaksi marketplace onlineg9AIuhgL YYb4jiAMYFTx
603,104,2026-06-18T00:29:02Z,77165197,Credit,Pembayaran tagihan bulanan pelanggancPblx TXvaWbJXfgIP775CQl
604,104,2026-06-18T15:25:25Z,9705607,Credit,Pembelian produk melalui aplikasi digitalzaw TKzLj18kal0k7NL
605,104,2026-06-18T01:21:33Z,57272552,Credit,Pembayaran transaksi marketplace online3Yc2R0QL4IdQqoq8GS2av
606,104,2026-06-18T12:27:43Z,82510780,Debit,Pembayaran tagihan bulanan pelanggans84IvUa5CIfPTDWfxphmxdgQ
607,104,2026-06-18T13:09:54Z,20436296,Debit,Penarikan tunai melalui mesin ATMEv39njIxwlelp7U9SlnAH0E qtm
608,104,2026-06-18T19:10:57Z,63588929,Debit,Pembayaran transaksi menggunakan QRISRsC0paVBJ47pfgSlh3FNKLi
609,104,2026-06-18T02:57:08Z,68082865,Debit,Pembayaran merchant menggunakan kartu debitNY3smgVOBgYYoLasd
610,104,2026-06-18T10:37:52Z,27475443,Debit,Setoran tunai melalui jaringan perbankanDEOguxUMvHFp12im1iPS
611,104,2026-06-18T20:48:39Z,39879834,Debit,Pembayaran transaksi menggunakan QRIS3Q8bCl9yo9ezWleTuTUXzNi
612,104,2026-06-18T04:36:19Z,20366132,Debit,Penarikan tunai melalui mesin ATMxFYgrJTTRiNvIH35N15yKupXv5g
613,104,2026-06-18T06:55:01Z,70837904,Debit,Pembayaran transaksi menggunakan QRISvupZS43KDTlQkFc0LXTdVh1
614,104,2026-06-18T18:23:12Z,94156665,Debit,Penarikan tunai melalui mesin ATMhtDUFyp0ofJh2c4kMBzR8BIWTCv
615,104,2026-06-18T18:38:16Z,58668275,Credit,Pembayaran tagihan bulanan pelangganSQWemW7I2HA9kVZXxfwR4eLm
616,104,2026-06-18T23:39:07Z,76290155,Credit,Transfer dana antar rekening pelangganCt5DFU2HpA599mKDWGghIy
617,104,2026-06-18T00:18:52Z,50751816,Credit,Pembelian produk melalui aplikasi digitalUrIUEwFoTM8Uvfm4cVG
618,104,2026-06-18T14:09:15Z,82546053,Credit,Pembayaran transaksi marketplace onlineaA64CSP9NmkHymmDNzXtD
619,104,2026-06-18T22:58:50Z,84039542,Credit,Pembayaran tagihan bulanan pelangganvGMg0WMSoEqIbB87Ye6JUJj2
620,104,2026-06-18T13:12:22Z,9586644,Debit,Penarikan tunai melalui mesin ATMO4pNGojqOjNNiIQ5xasTCvlXAGA
621,104,2026-06-18T21:39:01Z,6273383,Credit,Penarikan tunai melalui mesin ATMdSBlHWOn5PlQztvwK5k4L Eph0q
622,104,2026-06-18T01:03:31Z,11116446,Debit,Pembayaran transaksi marketplace onlinePTdTa HaIG53aY8uosVly
623,104,2026-06-18T16:43:44Z,88023676,Credit,Pengisian saldo rekening melalui transfer0nDB4AqiMn1EByyNbuw
624,104,2026-06-18T01:29:17Z,14040339,Debit,Pembayaran tagihan bulanan pelangganfw6297HQG4X0 a87EB4NAbBq
625,104,2026-06-18T07:31:36Z,33345615,Credit,Transfer dana antar rekening pelanggan6xjeJPplav8Vdt9tF0PqRs
626,104,2026-06-18T13:58:41Z,82720542,Credit,Pembayaran tagihan bulanan pelanggan8ewKs3B9o5gpRHH2WrxLmtfZ
627,104,2026-06-18T03:19:10Z,49576070,Credit,Pengisian saldo rekening melalui transferh dygcrIcbqtPsfmGWh
628,104,2026-06-18T03:22:45Z,14863844,Debit,Pembayaran tagihan bulanan pelangganzCsFU2r8eK15x6VaEpG1sZkQ
629,104,2026-06-18T03:43:38Z,86754332,Debit,Transfer masuk dari rekening pelanggan lainMBsm4Na7YRzhOBLZS
630,104,2026-06-18T02:24:27Z,88086497,Debit,Transfer dana antar rekening pelanggan4J83cZjYWB5XYhTjiTFhCA
631,105,2026-06-18T16:08:28Z,43160819,Credit,Penarikan tunai melalui mesin ATMxvdssSH 4DLalKpQPcryfCPXXAV
632,105,2026-06-18T21:26:44Z,69584642,Debit,Pembayaran merchant menggunakan kartu debitDrZq47RETFAL32dCO
633,106,2026-06-18T12:35:28Z,33077542,Credit,Pembayaran tagihan bulanan pelangganWwSVKXLJulqENgv7V32iIA1v
634,106,2026-06-18T19:47:03Z,1045461,Credit,Pengisian saldo rekening melalui transfer92H1XP7rYYELyOlGggF
635,106,2026-06-18T22:17:17Z,98231511,Debit,Pengisian saldo rekening melalui transferGXKUCSULSzHBGILj83f
636,106,2026-06-18T05:44:52Z,3621327,Credit,Pengisian saldo rekening melalui transfere30lP506z2iDLGacsOm
637,107,2026-06-18T09:47:11Z,77565785,Debit,Setoran tunai melalui jaringan perbankanZ 7CwOtHwswUJBcX7OLh
638,107,2026-06-18T15:29:46Z,81494857,Credit,Setoran tunai melalui jaringan perbankannMzE9l9RBFueOHPWIJUW
639,107,2026-06-18T07:45:18Z,80274571,Debit,Transfer masuk dari rekening pelanggan lain0QRDnguP9UqTzRwnJ
640,107,2026-06-18T10:03:33Z,37773594,Debit,Pembayaran transaksi marketplace online6puUIj8PjrrRzpzBQsPoU
641,107,2026-06-18T01:53:42Z,81743662,Credit,Transfer dana antar rekening pelanggan FWRxvLy6zJ0OaUHMV5D0e
642,107,2026-06-18T11:25:20Z,14231723,Debit,Pengisian saldo rekening melalui transferdQBgcUFfAPB4CWPXORH
643,107,2026-06-18T21:46:55Z,61316998,Debit,Pembayaran tagihan bulanan pelangganuernTXu8 0m0qhVQmczMUjOC
644,107,2026-06-18T23:37:41Z,54053837,Credit,Transfer masuk dari rekening pelanggan lainHqWl UmcdwCkVx9WZ
645,107,2026-06-18T06:00:56Z,64935120,Credit,Setoran tunai melalui jaringan perbankanPykDouRf2haFvCSnd2zY
646,107,2026-06-18T22:32:23Z,55933093,Debit,Setoran tunai melalui jaringan perbankan8fQabGmIGDrYcOWUfnVW
647,107,2026-06-18T00:05:32Z,39373467,Credit,Pembayaran tagihan bulanan pelanggan6EY1ctu7W2usyuPMp6uyqu3i
648,107,2026-06-18T18:36:07Z,433977,Credit,Penarikan tunai melalui mesin ATMyaB ZO wynESgXhPhsbd1Het 3X
649,107,2026-06-18T22:36:26Z,20861800,Credit,Setoran tunai melalui jaringan perbankanjqmmxo4jVYnb5FW5lek8
650,107,2026-06-18T08:55:16Z,88202674,Credit,Transfer dana antar rekening pelanggannegcZAxzX1Hasqyy1X0CSM
651,107,2026-06-18T19:34:55Z,51142625,Credit,Pembayaran merchant menggunakan kartu debituCTdb1lZi0K91fca2
652,107,2026-06-18T22:52:11Z,45138724,Credit,Pengisian saldo rekening melalui transferPQskIoLUaKOLuRTJtdQ
653,107,2026-06-18T07:52:54Z,84167194,Debit,Transfer dana antar rekening pelangganUWVcvOuUJ1PVCRUpS4KHjT
654,107,2026-06-18T08:53:48Z,39264905,Credit,Pembelian produk melalui aplikasi digitalJmZ3WXvZWDV5OKnmfXz
655,107,2026-06-18T10:31:03Z,40106959,Debit,Pengisian saldo rekening melalui transferCR8Z0XfruhjAoRB3t0j
656,107,2026-06-18T14:26:41Z,82707524,Credit,Pembayaran merchant menggunakan kartu debitTotCIiFv8OsBthkL9
657,107,2026-06-18T18:39:26Z,74234137,Credit,Penarikan tunai melalui mesin ATMUWhdkGhzdgKgyPvqOD8DQYicv69
658,107,2026-06-18T10:53:05Z,75590522,Debit,Pembayaran transaksi marketplace online4pEpXf b788TQeVi5tHpy
659,107,2026-06-18T21:45:30Z,29734356,Credit,Pembayaran transaksi marketplace online56bX8iT4mYj4xBaawiKHn
660,107,2026-06-18T06:08:27Z,10672118,Debit,Pembayaran merchant menggunakan kartu debit9j5vhqOfcNDYE8sUK
661,107,2026-06-18T21:51:08Z,19891392,Debit,Pembayaran tagihan bulanan pelanggannzXg fpeDPg8SjOqqZytU0lW
662,107,2026-06-18T21:54:36Z,27593040,Debit,Pembayaran transaksi marketplace onlineHDFL8u9qBfzXxkCSNNhtD
663,107,2026-06-18T13:51:58Z,81155319,Debit,Pembayaran tagihan bulanan pelangganM1OKk5AVmX9TcDEh0VmFg1SC
664,107,2026-06-18T05:22:12Z,76546927,Debit,Transfer masuk dari rekening pelanggan lainkRy7vFqqrxiYd3lYQ
665,108,2026-06-18T11:25:58Z,98620651,Debit,Pembayaran merchant menggunakan kartu debitnyANWDMCRczgV7cLa
666,108,2026-06-18T06:56:34Z,46874667,Debit,Pembayaran tagihan bulanan pelangganzQMVZi7duWeyU5r7WHI4Z1RM
667,108,2026-06-18T22:06:16Z,39054326,Credit,Transfer masuk dari rekening pelanggan lainYhaUoahB6HrbLHK9 
668,108,2026-06-18T02:30:31Z,22983043,Debit,Pembayaran merchant menggunakan kartu debitX5DFUd3VvKjX6tOvC
669,108,2026-06-18T11:56:49Z,25780612,Debit,Pembayaran tagihan bulanan pelangganc2KuSV0rO1WKN1Sz6CSJvnsG
670,109,2026-06-18T15:10:14Z,29353582,Debit,Transfer masuk dari rekening pelanggan lain rvcPaADAzONT6CL 
671,109,2026-06-18T02:52:11Z,88739275,Credit,Transfer dana antar rekening pelangganJ 6C1GcHhB6elaUr5gV2yJ
672,110,2026-06-18T02:50:51Z,97718830,Credit,Pembayaran transaksi marketplace onlineksJXEBiqXw2jFloLsvcna
673,110,2026-06-18T16:37:30Z,51529982,Credit,Transfer masuk dari rekening pelanggan lainC6nvHZe7GjnBu0yFr
674,110,2026-06-18T11:44:31Z,3071683,Debit,Pengisian saldo rekening melalui transferYj8KylUsEhLXb0dEn4 
675,110,2026-06-18T17:44:22Z,52492585,Debit,Transfer masuk dari rekening pelanggan lainYmUmRTXo7FgUQP0Xr
676,110,2026-06-18T07:51:28Z,47653687,Debit,Pembayaran tagihan bulanan pelangganpkdQNRJUF0Fni7ZhUwvXIrtB
677,110,2026-06-18T17:55:41Z,10855255,Credit,Transfer dana antar rekening pelangganC7LaWtoP w2EIbQKLTVuF 
678,110,2026-06-18T20:15:12Z,20663572,Credit,Pembelian produk melalui aplikasi digitalEti15WCg61HKAOqLvus
679,110,2026-06-18T04:12:38Z,22755586,Credit,Transfer dana antar rekening pelangganmaExhgAdhKzgUsfASzbJLj
680,110,2026-06-18T15:43:37Z,85438745,Credit,Penarikan tunai melalui mesin ATMfa4UyVK 9jGYgnWEG1j22xMwMsR
681,110,2026-06-18T04:48:55Z,59340646,Credit,Pembayaran tagihan bulanan pelangganitwaIEqEuJnyYYFnSYCVr4sz
682,110,2026-06-18T01:07:53Z,4489038,Debit,Penarikan tunai melalui mesin ATMrPVctH 4vbEoo5imgitN6t4ibE3
683,110,2026-06-18T00:00:13Z,12834184,Credit,Pembayaran merchant menggunakan kartu debiti1O4cfc8wkAXrPLCf
684,110,2026-06-18T07:23:31Z,73502953,Debit,Setoran tunai melalui jaringan perbankanaKtHEEU6x9IoicpCvrMM
685,110,2026-06-18T20:33:28Z,26466523,Debit,Setoran tunai melalui jaringan perbankanq2atpm 5Rbn8vBh3aj7b
686,110,2026-06-18T01:21:19Z,87389638,Credit,Pembayaran tagihan bulanan pelanggan000wITOyyyoHBLy1pHa tdZx
687,110,2026-06-18T00:04:07Z,13014042,Credit,Pembayaran merchant menggunakan kartu debit1iwMWWiDNRlRpqYzi
688,111,2026-06-18T13:29:23Z,53142995,Credit,Pembelian produk melalui aplikasi digitalk31Je5RiVTBlGxMgAhy
689,111,2026-06-18T05:06:37Z,15574471,Debit,Transfer masuk dari rekening pelanggan lainsEWth9tp6HO TcPpL
690,111,2026-06-18T09:23:42Z,77859009,Credit,Pengisian saldo rekening melalui transferEZHxCXhDtYmEPwRM66p
691,111,2026-06-18T01:52:22Z,62810268,Debit,Pembayaran tagihan bulanan pelangganH6dIphHGedkiDD2iG Ve8shs
692,111,2026-06-18T01:19:08Z,14360194,Credit,Transfer dana antar rekening pelangganV8JZONq3rotE1tKQNLz37U
693,111,2026-06-18T18:53:58Z,33607273,Debit,Transfer masuk dari rekening pelanggan lainugckyT9j8C4pirRxR
694,111,2026-06-18T07:40:11Z,40608841,Credit,Pembayaran transaksi menggunakan QRISoVCaVM4tv87MUE3Oa4QctBJ
695,111,2026-06-18T01:51:49Z,24887051,Credit,Pembayaran transaksi menggunakan QRISMZshlm7pgv9t54b85ENz5fI
696,111,2026-06-18T13:37:57Z,80764057,Debit,Pembayaran transaksi marketplace onlinev0FjexyHnnYg69XnxiejH
697,111,2026-06-18T19:38:09Z,88633119,Debit,Transfer dana antar rekening pelangganzcPuHGis3UkhCOaaKE1TK0
698,112,2026-06-18T23:52:52Z,51908122,Credit,Transfer masuk dari rekening pelanggan lain2PKJXDe0HbRqN0Bby
699,112,2026-06-18T01:35:35Z,33875424,Debit,Transfer masuk dari rekening pelanggan lainXA6lprU05HyEJB1IQ
700,112,2026-06-18T12:11:16Z,36628689,Credit,Transfer masuk dari rekening pelanggan lain3DVRH0 LNWjQj2bV8
701,112,2026-06-18T12:32:39Z,99578751,Credit,Transfer dana antar rekening pelangganfTJEpjE2rz1bOMwUMZ2aEI
702,112,2026-06-18T22:59:11Z,26498640,Debit,Pembayaran tagihan bulanan pelangganicv04yL1SdkRNBJyTAGTMPG2
703,113,2026-06-18T01:03:20Z,76136809,Credit,Pembayaran merchant menggunakan kartu debit3L53UGyjRfU8tbO1A
704,113,2026-06-18T01:49:04Z,6739215,Debit,Transfer dana antar rekening pelangganUreN3hCIitNxrlNojzdKv1
705,113,2026-06-18T14:07:57Z,31806490,Credit,Pembayaran transaksi menggunakan QRIS7AIXbA106OTpnC6JQ uBhG0
706,114,2026-06-18T23:26:07Z,11850483,Credit,Setoran tunai melalui jaringan perbankansgCN8rCT3vRq327iDZz3
707,114,2026-06-18T22:28:31Z,17391164,Credit,Penarikan tunai melalui mesin ATMqGIA7fQ1 WF3FczKp Qm3YYW1EB
708,114,2026-06-18T19:48:32Z,10783865,Debit,Pembayaran tagihan bulanan pelanggan6mxbxjy0FcDfEi5M8AkscAmT
709,114,2026-06-18T00:03:49Z,86792699,Credit,Setoran tunai melalui jaringan perbankandivwZmfbucnWTHnqA0Fq
710,114,2026-06-18T03:56:14Z,60737761,Debit,Pembayaran transaksi menggunakan QRISbS6RocNxgAgJkBAT1LAR8fY
711,114,2026-06-18T19:21:05Z,7218352,Credit,Pembayaran transaksi menggunakan QRIS69pwU0gnF9q8ms2PGdQGwxw
712,115,2026-06-18T18:26:37Z,54938379,Debit,Pembayaran transaksi marketplace onlinejWnq3uUAErc3pJIVWWafm
713,115,2026-06-18T13:08:26Z,24012466,Credit,Pembayaran tagihan bulanan pelanggan5C7q1gL6zuX40jonKb7Y9lgE
714,116,2026-06-18T02:48:37Z,66642048,Credit,Pembayaran transaksi marketplace onlinemuzVIN0yTYSgypttYMyCs
715,116,2026-06-18T10:54:16Z,7364528,Credit,Pembayaran transaksi menggunakan QRISLwqePQ6HwDTyP1IrODs0iy6
716,116,2026-06-18T04:30:07Z,15243226,Credit,Pembayaran transaksi menggunakan QRISIpMrS7ESYnSFGRxTNMDsrvk
717,116,2026-06-18T16:38:08Z,43576230,Debit,Pembayaran transaksi menggunakan QRISHEjnU85Og8oXNBOg3rKD8FU
718,116,2026-06-18T10:07:37Z,15044932,Credit,Transfer dana antar rekening pelanggan1LXG5d 3RzCPht2cVGsyOk
719,117,2026-06-18T16:46:20Z,59589857,Debit,Pembayaran merchant menggunakan kartu debitxo6LiHNetHJvjUnl0
720,118,2026-06-18T14:54:48Z,89892838,Debit,Pembayaran merchant menggunakan kartu debit7HBMc8S16hIV24QEm
721,118,2026-06-18T17:50:47Z,16538937,Debit,Penarikan tunai melalui mesin ATMd6dEQ NC449sL7GLBWOfivh1W78
722,118,2026-06-18T04:52:36Z,69165030,Debit,Pembayaran merchant menggunakan kartu debitks3 p1gdwgRJKhxGv
723,118,2026-06-18T13:27:18Z,65623295,Credit,Pembayaran transaksi menggunakan QRISDLJQZLPaEIr t3PiL0bpzFa
724,118,2026-06-18T16:32:06Z,93552332,Credit,Pembayaran transaksi marketplace onlinelP9MJiB7coDZXhGZiCj9E
725,118,2026-06-18T08:14:57Z,26181997,Credit,Transfer masuk dari rekening pelanggan lainZwoYoVhGIg9eYXaQl
726,118,2026-06-18T13:33:39Z,53061980,Debit,Pembayaran tagihan bulanan pelanggan4Ql1XXXVJI0VNyam ZJ6RNq 
727,119,2026-06-18T15:33:36Z,62794098,Debit,Pembayaran tagihan bulanan pelanggancqYBNFeYw1WE3ZoxbJH12s2D
728,119,2026-06-18T07:18:33Z,82662144,Credit,Pembayaran merchant menggunakan kartu debitp0amtyUhWtIHAzR v
729,120,2026-06-18T02:09:10Z,49218654,Debit,Setoran tunai melalui jaringan perbankanchpZ81tcHHHfibXLfUd0
730,120,2026-06-18T20:52:13Z,64756385,Credit,Penarikan tunai melalui mesin ATMIJ RRlHPTyPWEXDhGe myxGoFul
731,121,2026-06-18T14:51:40Z,95302297,Credit,Pembayaran transaksi menggunakan QRISyuxo0Q1d4ysw3BvBi76TXdI
732,122,2026-06-18T18:41:11Z,95977819,Debit,Pengisian saldo rekening melalui transfervCHyq1TK6smIme j5ko
733,123,2026-06-18T03:17:09Z,1706115,Debit,Pengisian saldo rekening melalui transferoUjbhUuwdwu7e4wYqo0
734,123,2026-06-18T16:16:04Z,88027968,Credit,Setoran tunai melalui jaringan perbankanrwt4DP66Cbr1hLwTBbZv
735,124,2026-06-18T15:56:05Z,47009895,Credit,Pembayaran transaksi menggunakan QRISuscmOIr4L6d33zhPlt9X5Y3
736,124,2026-06-18T12:50:02Z,26792481,Credit,Transfer masuk dari rekening pelanggan lain6jv0qnF1PBjG6oCIN
737,124,2026-06-18T10:37:05Z,57216873,Debit,Transfer masuk dari rekening pelanggan lain3HsLqtQOpUGg4Ehjz
738,124,2026-06-18T13:08:39Z,16558738,Credit,Pembayaran tagihan bulanan pelangganQj2RZ6g7XaLQneN1r9GWDTUO
739,124,2026-06-18T10:24:28Z,44429618,Debit,Transfer masuk dari rekening pelanggan lainxrY6jP9e 2LW5aaIx
740,124,2026-06-18T09:26:23Z,10336565,Debit,Pembayaran transaksi menggunakan QRISaPC6n0sscDi7HVCawbCKxjg
741,124,2026-06-18T08:33:10Z,9045787,Debit,Penarikan tunai melalui mesin ATMzUlO54ejIYsUZLo6M9odkrp282Q
742,124,2026-06-18T17:59:49Z,40710501,Credit,Transfer masuk dari rekening pelanggan lain9HzJMdRWU4TQt2nwt
743,124,2026-06-18T18:00:44Z,78649641,Credit,Pembayaran merchant menggunakan kartu debitVRbLMkhVA9UmKYDqb
744,124,2026-06-18T22:40:00Z,3475771,Credit,Pengisian saldo rekening melalui transferK5sdf4twAGmjtbt2iPw
745,124,2026-06-18T10:43:18Z,43328389,Debit,Pembayaran merchant menggunakan kartu debit4WqU5JPvspLMTPOyD
746,124,2026-06-18T20:45:39Z,56803204,Credit,Pengisian saldo rekening melalui transferL4N2qWJW BW6UhwlltT
747,124,2026-06-18T00:55:47Z,52458042,Debit,Penarikan tunai melalui mesin ATMZhGZ2NRw4JM1gmT85Bwsunj sOS
748,124,2026-06-18T02:36:00Z,73522510,Debit,Pembayaran merchant menggunakan kartu debitpAghAQNhbHPyFcR1z
749,124,2026-06-18T03:43:26Z,28357956,Credit,Pembayaran tagihan bulanan pelangganVpsWejzSU1Wwblz7vAjmBPZS
750,124,2026-06-18T20:23:46Z,45422133,Debit,Pembelian produk melalui aplikasi digitalQsS1o T75aa9N7f5gwy
751,124,2026-06-18T07:01:40Z,97216232,Credit,Pengisian saldo rekening melalui transferBQiK1bmGfRud4 6vcjr
752,124,2026-06-18T13:09:17Z,29300671,Credit,Pembayaran tagihan bulanan pelangganW4ZaB8cEWstFlVQOwXLYTjiR
753,124,2026-06-18T05:40:26Z,91852668,Debit,Transfer masuk dari rekening pelanggan lain8D77Swq8fKiF3AqGK
754,124,2026-06-18T12:06:22Z,86266456,Debit,Penarikan tunai melalui mesin ATMQ6JHTcDYVJRtDLE9dOk0eMjpNlb
755,124,2026-06-18T23:30:08Z,75283777,Credit,Penarikan tunai melalui mesin ATMP VN7azDVhAY4yIiymnowEKTxeK
756,124,2026-06-18T15:51:59Z,82922879,Debit,Pembayaran tagihan bulanan pelangganSDYiR7RJMYb04lnEEktB0OrY
757,124,2026-06-18T13:33:02Z,39655558,Credit,Pengisian saldo rekening melalui transfer8BgYwQdiFPjf1N55jWD
758,124,2026-06-18T01:24:16Z,21872011,Credit,Setoran tunai melalui jaringan perbankanaSEvGBskB24T1ByRa69V
759,124,2026-06-18T20:55:34Z,6020635,Debit,Pembelian produk melalui aplikasi digital7BQrj JzGLRjkpnTepw
760,124,2026-06-18T15:04:46Z,48048702,Credit,Setoran tunai melalui jaringan perbankanh3IN52Hgdn6NN9pYVqZs
761,124,2026-06-18T05:59:00Z,72616792,Credit,Transfer masuk dari rekening pelanggan lainK31v7p8esIJjVQZZ 
762,124,2026-06-18T08:18:27Z,50201567,Credit,Pembayaran transaksi marketplace onlinev6Tfolo4D8lweVyhL0X4P
763,124,2026-06-18T20:19:58Z,14231250,Debit,Setoran tunai melalui jaringan perbankan0IxivyWTR8qkwyT2GFJk
764,124,2026-06-18T12:18:35Z,62261964,Debit,Pembayaran transaksi marketplace onlineaQiQ9drYujCl2JAijZeYN
765,125,2026-06-18T16:49:50Z,23564554,Debit,Transfer dana antar rekening pelangganQCcOjoR3MfwiDfHlPMHfUP
766,126,2026-06-18T06:42:17Z,99492448,Debit,Pembayaran transaksi marketplace onlinekRvpVpiuyZLqdDlvx3RoA
767,126,2026-06-18T10:53:58Z,39791373,Credit,Pembayaran transaksi menggunakan QRIS04Zfrluk2ZNRGPifbQKaqfP
768,126,2026-06-18T22:53:04Z,46521029,Debit,Pengisian saldo rekening melalui transferZvT0wRoVzoxtrKbi2TM
769,126,2026-06-18T20:32:23Z,27434704,Debit,Pembayaran merchant menggunakan kartu debitl1F5Z9GjfxW1klvUw
770,127,2026-06-18T08:12:37Z,72879306,Credit,Pembayaran merchant menggunakan kartu debitnn7gTKF5qPUwp1YI0
771,127,2026-06-18T11:25:31Z,97264906,Debit,Pembelian produk melalui aplikasi digitalSM1WMwqb LuztqpszNR
772,128,2026-06-18T04:23:11Z,43777283,Credit,Transfer dana antar rekening pelangganppcVymhRyIlzM5gudpaWtj
773,128,2026-06-18T23:56:38Z,36294128,Credit,Pembayaran merchant menggunakan kartu debitK2nrs fo3elHfAMwu
774,128,2026-06-18T11:43:39Z,65051409,Debit,Penarikan tunai melalui mesin ATMX7rahgQF42UBhE7XD2 Q9oVgEv0
775,128,2026-06-18T16:30:11Z,38712000,Credit,Setoran tunai melalui jaringan perbankanmgHkOYiLLp4kVrNkVPZd
776,128,2026-06-18T05:26:15Z,54278975,Debit,Transfer masuk dari rekening pelanggan lainY8MM9Sat YNkvVvjK
777,128,2026-06-18T15:32:23Z,35876818,Credit,Pembayaran merchant menggunakan kartu debitqSAZ4dxCqd5TyYJam
778,128,2026-06-18T19:30:19Z,55083807,Debit,Setoran tunai melalui jaringan perbankanqbVihEvdwSNQ6zE7T0C7
779,128,2026-06-18T19:34:14Z,79307675,Credit,Pembelian produk melalui aplikasi digital5baZFcaMS De76hXooK
780,128,2026-06-18T03:24:01Z,12137318,Credit,Transfer masuk dari rekening pelanggan lainLQFuRILJEuwn2e53n
781,129,2026-06-18T11:54:49Z,57297088,Debit,Transfer masuk dari rekening pelanggan lainFIUBdS37xRE6Fe9HR
782,129,2026-06-18T01:25:13Z,17367346,Debit,Pembelian produk melalui aplikasi digital0rIIjZqkmQ1BnCVGjNi
783,131,2026-06-18T09:20:20Z,20088086,Credit,Transfer dana antar rekening pelanggangqkdc4C nhk5Ka3hdsPOhY
784,131,2026-06-18T03:17:42Z,23849304,Credit,Pembayaran merchant menggunakan kartu debitYBeku1NRg8mhisxCa
785,131,2026-06-18T06:18:53Z,58838607,Credit,Pembayaran transaksi menggunakan QRISBamjr Rrsd4l2XNU60YWHoB
786,131,2026-06-18T07:57:32Z,40623377,Credit,Pembayaran transaksi menggunakan QRISAs3HdStgg az E2XftrsJat
787,132,2026-06-18T18:01:39Z,66638643,Debit,Pembayaran transaksi menggunakan QRISPzBzIeLj7ddaTAWMmsgFwMA
788,132,2026-06-18T05:02:20Z,6160266,Debit,Pembayaran merchant menggunakan kartu debitP4GuEyvbox2yRwkHS
789,132,2026-06-18T23:24:29Z,53151134,Debit,Pembayaran tagihan bulanan pelangganZU0P63plYRWdf7E8guxLj0dN
790,133,2026-06-18T22:46:25Z,40192437,Credit,Pembayaran tagihan bulanan pelangganSXQZNgcrnbVsQEsEipbL61Vu
791,133,2026-06-18T12:26:21Z,9894338,Credit,Pembelian produk melalui aplikasi digitalyRUFFohAQC98IYUQMbU
792,133,2026-06-18T15:54:38Z,34462985,Debit,Pembayaran merchant menggunakan kartu debit0CHSGINn2WZLCCFkf
793,133,2026-06-18T05:27:32Z,49009610,Debit,Pembelian produk melalui aplikasi digitalgWmQbC0J3walZJP4wd1
794,133,2026-06-18T17:57:19Z,23127707,Credit,Pembayaran tagihan bulanan pelanggang5sxQqFyAd723UuUcHXjyms8
795,133,2026-06-18T08:43:59Z,12891784,Credit,Pembayaran tagihan bulanan pelangganjti0T5lZ yjyp6FkByEsZrSr
796,133,2026-06-18T14:23:36Z,33536515,Debit,Pembayaran transaksi marketplace online3rGDWu60t7uKfpdU7IDW 
797,134,2026-06-18T06:12:20Z,85084223,Debit,Transfer dana antar rekening pelangganKiX4h4 tgTbhI N2u0n2wS
798,134,2026-06-18T02:58:00Z,30736919,Debit,Pembayaran merchant menggunakan kartu debittXvu656GgJKTKJvMh
799,135,2026-06-18T06:38:24Z,589489,Credit,Transfer dana antar rekening pelanggan5dtEzMSY fssdC5Tal770m
800,136,2026-06-18T07:29:51Z,79793999,Credit,Pembayaran merchant menggunakan kartu debitnsHT3 BhchxXbIPw2
801,136,2026-06-18T07:36:17Z,56986498,Debit,Pembayaran transaksi menggunakan QRISEbFNWNt9PhH30Lx5o1dyZJh
802,136,2026-06-18T00:17:30Z,3947439,Credit,Transfer masuk dari rekening pelanggan lainyreCeNS7Uty oOwf3
