623,82715497,2,41357748.50,1,1,NO_MATCH
624,284464638,4,71116159.50,2,2,NO_MATCH
625,245581290,5,49116258.00,2,3,NO_MATCH
626,310542090,7,44363155.71,2,5,NO_MATCH
627,339867181,5,67973436.20,3,2,NO_MATCH
629,371845117,8,46480639.62,3,5,NO_MATCH
63,1557499515,29,53706879.83,12,17,MATCH,CASHBACK:5000000
630,235433030,5,47086606.00,3,2,NO_MATCH
631,125899432,3,41966477.33,1,2,NO_MATCH
632,108477979,2,54238989.50,2,0,NO_MATCH
633,34126926,1,34126926.00,1,0,NO_MATCH
634,58120309,2,29060154.50,1,1,NO_MATCH
636,161957387,2,80978693.50,1,1,NO_MATCH
637,23373729,1,23373729.00,0,1,NO_MATCH
638,60431600,1,60431600.00,1,0,NO_MATCH
639,3959992629,76,52105166.17,42,34,MATCH,CASHBACK:10000000
64,89669471,2,44834735.50,1,1,NO_MATCH
640,242699222,3,80899740.67,2,1,NO_MATCH
641,76660710,2,38330355.00,1,1,NO_MATCH
642,482554962,8,60319370.25,4,4,NO_MATCH
643,66805811,3,22268603.67,1,2,NO_MATCH
644,98521425,2,49260712.50,1,1,NO_MATCH
645,171290811,3,57096937.00,3,0,NO_MATCH
646,121282549,2,60641274.50,1,1,NO_MATCH
647,112162630,2,56081315.00,1,1,NO_MATCH
648,83159600,1,83159600.00,1,0,NO_MATCH
649,1225405752,25,49016230.08,15,10,NO_MATCH
65,55130106,2,27565053.00,1,1,NO_MATCH
650,1100253413,24,45843892.21,9,15,NO_MATCH
651,273207421,5,54641484.20,4,1,NO_MATCH
652,129312359,2,64656179.50,1,1,NO_MATCH
655,80482927,1,80482927.00,0,1,NO_MATCH
656,1109058077,23,48219916.39,10,13,NO_MATCH
657,377192337,8,47149042.12,5,3,NO_MATCH
658,172565907,2,86282953.50,2,0,NO_MATCH
659,344019703,7,49145671.86,6,1,NO_MATCH
66,1013865922,21,48279329.62,12,9,NO_MATCH
660,157528441,3,52509480.33,2,1,NO_MATCH
661,277789859,5,55557971.80,2,3,NO_MATCH
662,93667272,1,93667272.00,1,0,NO_MATCH
663,191335977,3,63778659.00,2,1,NO_MATCH
664,238978427,4,59744606.75,3,1,NO_MATCH
665,202842034,3,67614011.33,0,3,NO_MATCH
667,161762767,2,80881383.50,2,0,NO_MATCH
668,4938851,1,4938851.00,1,0,NO_MATCH
669,684210885,12,57017573.75,6,6,NO_MATCH
67,51862229,1,51862229.00,0,1,NO_MATCH
670,285926316,6,47654386.00,3,3,NO_MATCH
671,276027035,6,46004505.83,4,2,NO_MATCH
672,58533090,1,58533090.00,1,0,NO_MATCH
673,324790352,5,64958070.40,3,2,NO_MATCH
674,186770502,2,93385251.00,1,1,NO_MATCH
675,260474533,5,52094906.60,1,4,NO_MATCH
676,345589440,9,38398826.67,4,5,NO_MATCH
677,1022430747,17,60142985.12,8,9,NO_MATCH
678,57794720,1,57794720.00,1,0,NO_MATCH
679,184509358,3,61503119.33,1,2,NO_MATCH
68,83113514,2,41556757.00,1,1,NO_MATCH
680,237775284,3,79258428.00,2,1,NO_MATCH
681,44608825,2,22304412.50,1,1,NO_MATCH
682,157461208,2,78730604.00,2,0,NO_MATCH
683,52866735,1,52866735.00,1,0,NO_MATCH
684,37475200,1,37475200.00,0,1,NO_MATCH
685,49651052,1,49651052.00,1,0,NO_MATCH
686,103620722,3,34540240.67,2,1,NO_MATCH
687,296845217,5,59369043.40,3,2,NO_MATCH
688,188387553,4,47096888.25,3,1,NO_MATCH
689,133654950,2,66827475.00,0,2,NO_MATCH
69,202620774,4,50655193.50,3,1,NO_MATCH
690,55033205,1,55033205.00,1,0,NO_MATCH
691,223121272,4,55780318.00,2,2,NO_MATCH
692,231315047,5,46263009.40,3,2,NO_MATCH
693,437742707,10,43774270.70,4,6,NO_MATCH
694,135661827,4,33915456.75,3,1,NO_MATCH
695,219256165,5,43851233.00,2,3,NO_MATCH
696,112038436,3,37346145.33,2,1,NO_MATCH
697,218384982,3,72794994.00,1,2,NO_MATCH
698,89965949,1,89965949.00,1,0,NO_MATCH
699,708318058,12,59026504.83,10,2,NO_MATCH
7,57502428,2,28751214.00,1,1,NO_MATCH
70,9703881,1,9703881.00,1,0,NO_MATCH
700,4036810896,74,54551498.59,39,35,MATCH,CASHBACK:10000000
701,29901375,1,29901375.00,0,1,NO_MATCH
702,164028159,3,54676053.00,2,1,NO_MATCH
703,194357307,4,48589326.75,4,0,NO_MATCH
704,136659736,3,45553245.33,2,1,NO_MATCH
705,99670482,3,33223494.00,1,2,NO_MATCH
706,121741231,4,30435307.75,1,3,NO_MATCH
707,521774616,10,52177461.60,4,6,NO_MATCH
708,144763748,3,48254582.67,1,2,NO_MATCH
710,324492161,4,81123040.25,0,4,NO_MATCH
711,232347731,4,58086932.75,1,3,NO_MATCH
712,459174219,8,57396777.38,6,2,NO_MATCH
713,262795985,3,87598661.67,2,1,NO_MATCH
714,25892479,1,25892479.00,1,0,NO_MATCH
715,493532368,8,61691546.00,3,5,NO_MATCH
716,403433869,9,44825985.44,5,4,NO_MATCH
717,71990159,1,71990159.00,0,1,NO_MATCH
718,224657749,4,56164437.25,1,3,NO_MATCH
719,209831389,5,41966277.80,4,1,NO_MATCH
72,218644838,4,54661209.50,2,2,NO_MATCH
720,403726520,7,57675217.14,4,3,NO_MATCH
721,31014494,1,31014494.00,0,1,NO_MATCH
722,56257731,1,56257731.00,0,1,NO_MATCH
723,22121538,1,22121538.00,1,0,NO_MATCH
724,83574914,2,41787457.00,1,1,NO_MATCH
725,45431485,2,22715742.50,0,2,NO_MATCH
726,129169047,4,32292261.75,2,2,NO_MATCH
728,440086526,7,62869503.71,4,3,NO_MATCH
729,479342855,9,53260317.22,7,2,NO_MATCH
73,801122329,22,36414651.32,12,10,NO_MATCH
730,65760195,1,65760195.00,1,0,NO_MATCH
731,277883048,5,55576609.60,4,1,NO_MATCH
732,148497830,3,49499276.67,2,1,NO_MATCH
733,154819941,4,38704985.25,1,3,NO_MATCH
734,530604449,9,58956049.89,6,3,NO_MATCH
735,456238400,9,50693155.56,3,6,NO_MATCH
736,118305750,3,39435250.00,1,2,NO_MATCH
737,38050655,1,38050655.00,0,1,NO_MATCH
738,234861403,4,58715350.75,4,0,NO_MATCH
74,129453575,2,64726787.50,0,2,NO_MATCH
740,100832271,2,50416135.50,1,1,NO_MATCH
741,125001356,5,25000271.20,1,4,NO_MATCH
742,1291302,1,1291302.00,1,0,NO_MATCH
743,74349702,1,74349702.00,0,1,NO_MATCH
744,114141468,3,38047156.00,2,1,NO_MATCH
745,221572520,4,55393130.00,3,1,NO_MATCH
746,174401451,3,58133817.00,2,1,NO_MATCH
747,919748959,18,51097164.39,11,7,NO_MATCH
748,47967154,1,47967154.00,1,0,NO_MATCH
749,43153784,1,43153784.00,1,0,NO_MATCH
751,117507331,3,39169110.33,3,0,NO_MATCH
752,96475421,1,96475421.00,0,1,NO_MATCH
753,236646722,5,47329344.40,3,2,NO_MATCH
754,32612360,1,32612360.00,1,0,NO_MATCH
755,988379571,16,61773723.19,8,8,NO_MATCH
757,39318518,2,19659259.00,2,0,NO_MATCH
758,381620773,10,38162077.30,3,7,NO_MATCH
759,152946328,2,76473164.00,0,2,NO_MATCH
76,56416100,1,56416100.00,1,0,NO_MATCH
760,284064091,4,71016022.75,2,2,NO_MATCH
762,192449393,5,38489878.60,2,3,NO_MATCH
763,162739529,3,54246509.67,1,2,NO_MATCH
764,192399960,5,38479992.00,3,2,NO_MATCH
765,992946329,21,47283158.52,11,10,NO_MATCH
766,188970229,2,94485114.50,1,1,NO_MATCH
767,185939049,5,37187809.80,2,3,NO_MATCH
768,152962631,3,50987543.67,0,3,NO_MATCH
769,209646179,3,69882059.67,1,2,NO_MATCH
77,24511406,2,12255703.00,0,2,NO_MATCH
770,39091099,3,13030366.33,0,3,NO_MATCH
771,69628473,1,69628473.00,1,0,NO_MATCH
773,2818585921,56,50331891.45,28,28,MATCH,CASHBACK:10000000
775,341205121,5,68241024.20,3,2,NO_MATCH
777,84747520,1,84747520.00,0,1,NO_MATCH
778,368516683,7,52645240.43,3,4,NO_MATCH
779,214298005,7,30614000.71,5,2,NO_MATCH
78,94657807,3,31552602.33,1,2,NO_MATCH
780,64262064,3,21420688.00,2,1,NO_MATCH
781,150327576,3,50109192.00,1,2,NO_MATCH
782,118605628,5,23721125.60,2,3,NO_MATCH
783,140571421,2,70285710.50,1,1,NO_MATCH
784,95488841,1,95488841.00,1,0,NO_MATCH
785,38710202,1,38710202.00,0,1,NO_MATCH
786,159449352,4,39862338.00,3,1,NO_MATCH
787,317511518,5,63502303.60,0,5,NO_MATCH
788,132658602,3,44219534.00,2,1,NO_MATCH
789,80843462,1,80843462.00,0,1,NO_MATCH
79,35345524,2,17672762.00,2,0,NO_MATCH
790,104922497,2,52461248.50,1,1,NO_MATCH
792,231695730,4,57923932.50,3,1,NO_MATCH
793,120699264,4,30174816.00,2,2,NO_MATCH
794,140255479,4,35063869.75,4,0,NO_MATCH
795,81412935,1,81412935.00,1,0,NO_MATCH
796,349610104,7,49944300.57,4,3,NO_MATCH
797,209030728,3,69676909.33,2,1,NO_MATCH
798,179493350,4,44873337.50,1,3,NO_MATCH
799,198406733,4,49601683.25,3,1,NO_MATCH
8,347233256,5,69446651.20,4,1,NO_MATCH
80,689644813,13,53049601.00,8,5,NO_MATCH
800,240712775,5,48142555.00,2,3,NO_MATCH
802,169760803,3,56586934.33,0,3,NO_MATCH
803,138074793,3,46024931.00,2,1,NO_MATCH
804,138275075,2,69137537.50,2,0,NO_MATCH
805,434356599,9,48261844.33,6,3,NO_MATCH
806,61285234,1,61285234.00,1,0,NO_MATCH
807,541678789,10,54167878.90,5,5,NO_MATCH
808,1055337305,16,65958581.56,7,9,NO_MATCH
809,899984838,18,49999157.67,8,10,NO_MATCH
81,179583466,4,44895866.50,2,2,NO_MATCH
810,244569633,3,81523211.00,0,3,NO_MATCH
812,197548912,6,32924818.67,3,3,NO_MATCH
813,63230881,2,31615440.50,2,0,NO_MATCH
814,79805848,1,79805848.00,0,1,NO_MATCH
815,385222772,9,42802530.22,4,5,NO_MATCH
816,430863640,7,61551948.57,3,4,NO_MATCH
817,170162494,4,42540623.50,1,3,NO_MATCH
818,130631755,3,43543918.33,1,2,NO_MATCH
82,255645441,5,51129088.20,2,3,NO_MATCH
820,89474003,1,89474003.00,1,0,NO_MATCH
821,76749111,3,25583037.00,1,2,NO_MATCH
822,220657808,3,73552602.67,2,1,NO_MATCH
825,290422235,5,58084447.00,4,1,NO_MATCH
826,1911249,1,1911249.00,1,0,NO_MATCH
827,1520220659,28,54293594.96,16,12,MATCH,CASHBACK:5000000
828,140780423,3,46926807.67,1,2,NO_MATCH
829,487113626,10,48711362.60,3,7,NO_MATCH
83,26742765,1,26742765.00,1,0,NO_MATCH
830,78114180,3,26038060.00,2,1,NO_MATCH
831,76678788,3,25559596.00,2,1,NO_MATCH
832,271884788,6,45314131.33,4,2,NO_MATCH
833,124878338,3,41626112.67,2,1,NO_MATCH
835,185380050,3,61793350.00,1,2,NO_MATCH
836,182905506,3,60968502.00,1,2,NO_MATCH
837,182080420,8,22760052.50,5,3,NO_MATCH
838,238113590,6,39685598.33,3,3,NO_MATCH
839,128851026,2,64425513.00,2,0,NO_MATCH
84,125641330,5,25128266.00,3,2,NO_MATCH
840,94799655,2,47399827.50,1,1,NO_MATCH
841,437448881,10,43744888.10,8,2,NO_MATCH
842,85878112,2,42939056.00,1,1,NO_MATCH
843,19508456,1,19508456.00,1,0,NO_MATCH
845,174233622,4,43558405.50,2,2,NO_MATCH
846,158577120,5,31715424.00,4,1,NO_MATCH
847,300475834,5,60095166.80,0,5,NO_MATCH
848,134936063,2,67468031.50,0,2,NO_MATCH
85,226962907,5,45392581.40,4,1,NO_MATCH
850,605927627,11,55084329.73,5,6,NO_MATCH
852,1064864098,19,56045478.84,10,9,NO_MATCH
853,213038811,3,71012937.00,2,1,NO_MATCH
854,47808086,1,47808086.00,1,0,NO_MATCH
855,215184671,4,53796167.75,1,3,NO_MATCH
856,239275013,4,59818753.25,1,3,NO_MATCH
857,190445172,4,47611293.00,1,3,NO_MATCH
858,314056301,5,62811260.20,1,4,NO_MATCH
859,335935634,5,67187126.80,3,2,NO_MATCH
86,303079609,6,50513268.17,0,6,NO_MATCH
860,207101939,4,51775484.75,4,0,NO_MATCH
861,407018767,8,50877345.88,4,4,NO_MATCH
862,517301324,9,57477924.89,4,5,NO_MATCH
863,287014929,4,71753732.25,3,1,NO_MATCH
864,50723396,1,50723396.00,1,0,NO_MATCH
866,1515634167,30,50521138.90,14,16,MATCH,CASHBACK:5000000
867,150349923,3,50116641.00,2,1,NO_MATCH
868,211667712,3,70555904.00,1,2,NO_MATCH
869,15134492,1,15134492.00,0,1,NO_MATCH
87,152501457,3,50833819.00,2,1,NO_MATCH
870,42306874,2,21153437.00,1,1,NO_MATCH
871,195284503,4,48821125.75,2,2,NO_MATCH
872,84687807,2,42343903.50,2,0,NO_MATCH
873,74396539,2,37198269.50,1,1,NO_MATCH
874,328325872,5,65665174.40,2,3,NO_MATCH
875,44568494,1,44568494.00,1,0,NO_MATCH
876,140523840,3,46841280.00,1,2,NO_MATCH
877,13939979,1,13939979.00,1,0,NO_MATCH
878,413265407,8,51658175.88,6,2,NO_MATCH
879,608760445,9,67640049.44,5,4,NO_MATCH
88,14981898,1,14981898.00,0,1,NO_MATCH
880,209626029,4,52406507.25,2,2,NO_MATCH
881,1001289337,22,45513151.68,13,9,NO_MATCH
882,204908807,3,68302935.67,1,2,NO_MATCH
883,35789624,5,7157924.80,1,4,NO_MATCH
884,555709494,9,61745499.33,3,6,NO_MATCH
885,125351945,5,25070389.00,2,3,NO_MATCH
886,693021492,14,49501535.14,6,8,NO_MATCH
887,153929068,6,25654844.67,3,3,NO_MATCH
889,161390161,4,40347540.25,2,2,NO_MATCH
890,243101536,3,81033845.33,1,2,NO_MATCH
891,4403968,1,4403968.00,1,0,NO_MATCH
892,295987419,5,59197483.80,2,3,NO_MATCH
893,1232897057,23,53604219.87,17,6,NO_MATCH
894,281801991,7,40257427.29,2,5,NO_MATCH
895,173032316,4,43258079.00,2,2,NO_MATCH
896,254357930,4,63589482.50,2,2,NO_MATCH
897,36863872,1,36863872.00,1,0,NO_MATCH
899,890746002,19,46881368.53,11,8,NO_MATCH
9,496064277,7,70866325.29,5,2,NO_MATCH
90,60091160,2,30045580.00,1,1,NO_MATCH
900,263406964,5,52681392.80,2,3,NO_MATCH
901,319896233,6,53316038.83,3,3,NO_MATCH
902,305393430,7,43627632.86,3,4,NO_MATCH
903,239333156,6,39888859.33,1,5,NO_MATCH
904,38339098,1,38339098.00,1,0,NO_MATCH
905,336012177,7,48001739.57,4,3,NO_MATCH
906,72040382,2,36020191.00,1,1,NO_MATCH
907,350577817,6,58429636.17,3,3,NO_MATCH
908,292107950,7,41729707.14,5,2,NO_MATCH
909,181278033,4,45319508.25,2,2,NO_MATCH
91,344717790,10,34471779.00,6,4,NO_MATCH
910,227258657,3,75752885.67,1,2,NO_MATCH
911,205976973,5,41195394.60,1,4,NO_MATCH
913,218688500,4,54672125.00,1,3,NO_MATCH
915,1255804983,24,52325207.62,13,11,NO_MATCH
916,91114422,4,22778605.50,3,1,NO_MATCH
917,258642305,7,36948900.71,3,4,NO_MATCH
918,121825395,3,40608465.00,1,2,NO_MATCH
919,229328083,7,32761154.71,3,4,NO_MATCH
920,117612758,3,39204252.67,2,1,NO_MATCH
921,86497053,3,28832351.00,3,0,NO_MATCH
922,26907358,1,26907358.00,0,1,NO_MATCH
923,186363382,3,62121127.33,1,2,NO_MATCH
924,39919592,1,39919592.00,0,1,NO_MATCH
925,4100760769,77,53256633.36,38,39,MATCH,CASHBACK:10000000
926,148704012,2,74352006.00,1,1,NO_MATCH
928,140425664,3,46808554.67,2,1,NO_MATCH
929,251105720,5,50221144.00,1,4,NO_MATCH
93,241784342,4,60446085.50,4,0,NO_MATCH
930,1434087453,28,51217409.04,15,13,NO_MATCH
931,16506359,2,8253179.50,0,2,NO_MATCH
932,173551648,3,57850549.33,0,3,NO_MATCH
933,372765116,5,74553023.20,4,1,NO_MATCH
934,324761122,4,81190280.50,2,2,NO_MATCH
935,30738256,1,30738256.00,0,1,NO_MATCH
936,215054347,5,43010869.40,2,3,NO_MATCH
937,308275517,7,44039359.57,3,4,NO_MATCH
939,1422686326,25,56907453.04,14,11,NO_MATCH
94,83855612,1,83855612.00,0,1,NO_MATCH
942,390694420,8,48836802.50,3,5,NO_MATCH
943,94629748,1,94629748.00,1,0,NO_MATCH
944,733648728,16,45853045.50,7,9,NO_MATCH
945,166482021,3,55494007.00,2,1,NO_MATCH
946,235840388,6,39306731.33,4,2,NO_MATCH
947,216465745,4,54116436.25,3,1,NO_MATCH
948,843209672,18,46844981.78,10,8,NO_MATCH
949,216838684,7,30976954.86,4,3,NO_MATCH
95,152712295,4,38178073.75,2,2,NO_MATCH
950,1243997399,19,65473547.32,9,10,NO_MATCH
951,834324708,15,55621647.20,9,6,NO_MATCH
952,67487313,1,67487313.00,1,0,NO_MATCH
953,173479183,4,43369795.75,2,2,NO_MATCH
954,61685324,1,61685324.00,1,0,NO_MATCH
955,77037351,4,19259337.75,1,3,NO_MATCH
956,108275905,3,36091968.33,2,1,NO_MATCH
957,157630975,2,78815487.50,2,0,NO_MATCH
958,242472190,4,60618047.50,2,2,NO_MATCH
959,31243218,2,15621609.00,1,1,NO_MATCH
960,292499989,4,73124997.25,3,1,NO_MATCH
962,440799417,8,55099927.12,4,4,NO_MATCH
963,60186326,1,60186326.00,0,1,NO_MATCH
964,131465739,3,43821913.00,1,2,NO_MATCH
965,118646609,4,29661652.25,4,0,NO_MATCH
966,523202601,8,65400325.12,3,5,NO_MATCH
967,103781163,2,51890581.50,1,1,NO_MATCH
968,140896373,3,46965457.67,1,2,NO_MATCH
969,987580929,22,44890042.23,13,9,NO_MATCH
97,1124831883,23,48905734.04,11,12,NO_MATCH
970,80020702,3,26673567.33,1,2,NO_MATCH
971,91059552,1,91059552.00,1,0,NO_MATCH
973,104476523,3,34825507.67,1,2,NO_MATCH
974,449861116,9,49984568.44,3,6,NO_MATCH
975,173051082,3,57683694.00,2,1,NO_MATCH
976,113061412,2,56530706.00,2,0,NO_MATCH
977,252457217,4,63114304.25,2,2,NO_MATCH
978,272084934,5,54416986.80,1,4,NO_MATCH
979,320953468,7,45850495.43,5,2,NO_MATCH
981,39270313,2,19635156.50,2,0,NO_MATCH
982,224608318,3,74869439.33,2,1,NO_MATCH
983,103021767,2,51510883.50,0,2,NO_MATCH
984,116692751,2,58346375.50,0,2,NO_MATCH
985,253082533,4,63270633.25,3,1,NO_MATCH
987,88068497,4,22017124.25,1,3,NO_MATCH
988,169861809,5,33972361.80,4,1,NO_MATCH
989,291764707,5,58352941.40,2,3,NO_MATCH
99,174065568,3,58021856.00,1,2,NO_MATCH
990,20940950,1,20940950.00,0,1,NO_MATCH
991,1118095893,28,39931996.18,16,12,NO_MATCH
992,1570617873,30,52353929.10,19,11,MATCH,CASHBACK:5000000
993,100293024,2,50146512.00,1,1,NO_MATCH
994,220580599,7,31511514.14,5,2,NO_MATCH
995,505691,1,505691.00,1,0,NO_MATCH
996,294262335,4,73565583.75,0,4,NO_MATCH
997,7891399,1,7891399.00,0,1,NO_MATCH
998,728913860,14,52065275.71,7,7,NO_MATCH
999,472878236,8,59109779.50,6,2,NO_MATCH
id_customer,0,1,0.00,0,0,NO_MATCH
